"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","Findings","DocketUrl"
"WPR22LA085","ACC","104564","2022-01-27T15:45:00Z","Byron","California","United States",,"N9433K","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","None","0","0","0","The pilot’s inadequate flare and loss of directional control during landing which resulted in a runway excursion. Contributing to the accident was the instructor’s delayed remedial action.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=104564"
"WPR22LA083","ACC","104557","2022-01-26T11:55:00Z","Williams","Arizona","United States",,"N1HH","false","Aviation","DirectorBrief",,"Minor","0","0","1",,,"https://data.ntsb.gov/Docket?ProjectID=104557"
"CEN22LA110","ACC","104571","2022-01-25T08:28:00Z","Fort Carson","Colorado","United States",,"N974DA","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","None","0","0","0","The windshear encounter on short final approach, which resulted in an excessive decent rate and ground impact.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent rate - Not attained/maintained, Personnel issues - Experience/knowledge - Knowledge - Knowledge of meteorologic cond - Instructor/check pilot, Personnel issues - Task performance - Planning/preparation - Weather planning - Instructor/check pilot, Environmental issues - Conditions/weather/phenomena - Wind - Windshear - Contributed to outcome, Environmental issues - Conditions/weather/phenomena - Wind - Windshear - Effect on equipment","https://data.ntsb.gov/Docket?ProjectID=104571"
"CEN22LA106","ACC","104548","2022-01-23T18:28:00Z","Lampasas","Texas","United States",,"N5300","false","Aviation","DirectorBrief",,"Minor","0","0","2",,,"https://data.ntsb.gov/Docket?ProjectID=104548"
"GAA22WA079","ACC","104553","2022-01-23T17:45:00Z","Camrose-Alberta",,"Canada",,"C-FCQJ","false","Aviation","None",,"Serious","0","4","0",,,"https://data.ntsb.gov/Docket?ProjectID=104553"
"WPR22LA084","ACC","104563","2022-01-23T11:30:00Z","Gustine","California","United States",,"N333XL","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104563"
"GAA22WA096","ACC","104617","2022-01-23T05:00:00Z","Ciudad-Chihuahua state",,"Mexico",,"XB-JXK","false","Aviation","None",,"Fatal","2","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104617"
"DCA22WA167","INC","105632","2022-01-22T15:45:00Z","Kigali",,"Rwanda",,"ET-AQN, 9XR-WH","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=105632"
"DCA22LA069","ACC","104551","2022-01-22T12:58:00Z","Hayden","Colorado","United States",,"N760JB","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104551"
"WPR22LA082","ACC","104550","2022-01-21T15:00:00Z","Shelton","Washington","United States",,"N139KF","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","None","0","0","0","The pilot’s failure to maintain directional control during the landing roll.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=104550"
"GAA22WA078","ACC","104549","2022-01-21T05:00:00Z","Aligarh",,"India",,"VT-AMU","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104549"
"CEN22LA107","ACC","104554","2022-01-20T20:00:00Z","Angola","Indiana","United States",,"N42VR","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","None","0","0","0","The pilot’s failure to ensure adequate terrain clearance during an approach. Contributing to the accident was the flight instructor’s delayed remedial action when the airplane descended too low after transitioning to a visual descent to the runway.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot, Personnel issues - Psychological - Attention/monitoring - Monitoring equip/instruments - Instructor/check pilot","https://data.ntsb.gov/Docket?ProjectID=104554"
"GAA22WA086","ACC","104584","2022-01-20T18:32:00Z","Luís Eduardo Magalhães,","Other Foreign","Brazil",,"PS-RAF","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=104584"
"ERA22LA437","ACC","106550","2022-01-20T13:20:00Z","Palmetto","Florida","United States",,"N5125X","false","Aviation","DirectorBrief","2023-03-02T05:00:00Z","None","0","0","0","The pilot’s loss of directional control during takeoff roll.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot","https://data.ntsb.gov/Docket?ProjectID=106550"
"GAA22WA097","ACC","104623","2022-01-19T21:30:00Z","Florianopolis","Other Foreign","Brazil",,"PR-NEW","false","Aviation","None",,"Minor","0","0","3",,,"https://data.ntsb.gov/Docket?ProjectID=104623"
"GAA22WA088","INC","104589","2022-01-19T20:50:00Z","Pampulha-SBBH","Other Foreign","Brazil",,"PT-OSO","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104589"
"GAA22WA087","ACC","104585","2022-01-19T17:05:00Z","Curitiba","Other Foreign","Brazil",,"PR-JGV","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104585"
"ERA22LA110","ACC","104538","2022-01-18T14:15:00Z","Angier","North Carolina","United States",,"N254RM","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","Serious","0","1","0","The pilot’s encounter with a flock of birds on final approach, which resulted in a loss of control, an aerodynamic stall and spin, and impact with trees and terrain.","Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on personnel, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Capability exceeded, Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on equipment","https://data.ntsb.gov/Docket?ProjectID=104538"
"CEN22LA104","ACC","104537","2022-01-18T12:02:00Z","McKinney","Texas","United States",,"N3735B","false","Aviation","DirectorBrief","2022-10-13T04:00:00Z","None","0","0","0","The pilot’s failure to maintain control during the landing with gusty wind.","Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Contributed to outcome, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=104537"
"CEN22LA103","ACC","104536","2022-01-18T12:00:00Z","Sturtevant","Wisconsin","United States",,"N90129","false","Aviation","DirectorBrief",,"Serious","0","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=104536"
"WPR22LA081","ACC","104534","2022-01-17T23:56:00Z","Scottsdale","Arizona","United States",,"N5276W","false","Aviation","DirectorBrief",,"Minor","0","0","1",,,"https://data.ntsb.gov/Docket?ProjectID=104534"
"CEN22LA101","ACC","104532","2022-01-16T10:20:00Z","San Antonio","Texas","United States",,"N16JG","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","None","0","0","0","The pilot’s loss of directional control during landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot","https://data.ntsb.gov/Docket?ProjectID=104532"
"ANC22LA013","ACC","104542","2022-01-16T08:15:00Z","Winnemucca","Nevada","United States",,"N828S","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","Minor","0","0","1","The pilot’s failure to ensure the airplane’s wings were free of contaminates before departure.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to structural icing - Effect on operation","https://data.ntsb.gov/Docket?ProjectID=104542"
"DCA22WA074","ACC","104606","2022-01-16T05:00:00Z","Okayama City",,"Japan",,"JA24MC","false","Aviation","None",,"Serious","0","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=104606"
"DCA22WA089","INC","104747","2022-01-15T19:43:00Z","Sukkur","Other Foreign","Pakistan",,"A6-ANS, VT-MXK","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=104747"
"ANC22LA014","ACC","104543","2022-01-15T15:00:00Z","El Cajon","California","United States",,"N502HQ","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104543"
"GAA22WA075","ACC","104545","2022-01-15T14:40:00Z","Uchoa","Other Foreign","Brazil",,"PR-SOD","false","Aviation","None",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104545"
"ANC22LA012","ACC","104533","2022-01-15T10:55:00Z","Hana","Hawaii","United States",,"N992SA","false","Aviation","DirectorBrief",,"Serious","0","1","1",,,"https://data.ntsb.gov/Docket?ProjectID=104533"
"DCA22WA071","INC","104561","2022-01-15T05:00:00Z","Barcelona",,"Venezuela",,"YV2794","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104561"
"CEN22LA108","ACC","104555","2022-01-14T20:02:00Z","Lamesa","Texas","United States",,"N6916D","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","None","0","0","0","The pilot’s failure to maintain clearance from terrain during a descent that resulted in an impact with terrain.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Task performance - Planning/preparation - Flight planning/navigation - Pilot","https://data.ntsb.gov/Docket?ProjectID=104555"
"CEN22LA105","ACC","104539","2022-01-14T16:30:00Z","Carrizo Springs","Texas","United States",,"N646CA","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","None","0","0","0","The pilot’s failure to maintain directional control of the airplane during landing with a gusting crosswind that resulted in a runway excursion.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation","https://data.ntsb.gov/Docket?ProjectID=104539"
"GAA22WA085","ACC","104577","2022-01-14T14:55:00Z","International Waters",,"Panama",,"HP-1645PA","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104577"
"WPR22LA080","ACC","104529","2022-01-14T13:48:00Z","Spanish Fork","Utah","United States",,"N145WT","false","Aviation","DirectorBrief",,"Serious","0","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=104529"
"CEN22FA100","ACC","104527","2022-01-14T11:01:00Z","Houma","Louisiana","United States",,"N167RL","false","Aviation","DirectorBrief",,"Fatal","2","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104527"
"GAA22WA080","ACC","104558","2022-01-13T14:38:00Z","Valencia",,"Spain",,"EC-GSK","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104558"
"ERA22LA109","ACC","104526","2022-01-13T14:26:00Z","Lexington","South Carolina","United States",,"N879CD","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104526"
"WPR22LA088","ACC","104572","2022-01-13T14:06:00Z","Phoenix","Arizona","United States",,"N203EX","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104572"
"WPR22LA079","ACC","104522","2022-01-12T17:57:00Z","Redmond","Oregon","United States",,"N917HB","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","None","0","0","0","The pilot's failure to maintain directional control during the landing roll.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot","https://data.ntsb.gov/Docket?ProjectID=104522"
"ERA22LA107","ACC","104523","2022-01-12T15:27:00Z","Winter Haven","Florida","United States",,"N88509","false","Aviation","DirectorBrief",,"Serious","0","2","0",,,"https://data.ntsb.gov/Docket?ProjectID=104523"
"ERA22LA106","ACC","104521","2022-01-12T13:40:00Z","Gallatin","Tennessee","United States",,"N32CM","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","None","0","0","0","A reported stuck throttle for reasons that could not be determined during postaccident examinations and subsequent loss of control during hover.","Aircraft - Aircraft power plant - Engine controls - Power lever - Malfunction, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot","https://data.ntsb.gov/Docket?ProjectID=104521"
"CEN22LA099","ACC","104519","2022-01-11T17:00:00Z","Wahoo","Nebraska","United States",,"N1333C","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","None","0","0","0","The pilot’s failure to maintain directional control during the landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=104519"
"ERA22LA129","ACC","104657","2022-01-11T16:46:00Z","Louisville","Kentucky","United States",,"N377LX","false","Aviation","DirectorBrief","2022-06-22T04:00:00Z","None","0","0","0","The pilot applicant’s delayed reaction to the balloon's increased rate of descent, which resulted in impact with a light pole.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot","https://data.ntsb.gov/Docket?ProjectID=104657"
